date,1,2,3,4,5,6,7,8,9,10
10 Apr 2026,25.57,11.7717,0.863,2.408,25.67,1.4942,566.1843,1.11245,7.6,24
09 Apr 2026,25.31,11.706,0.863,2.39,25.61,1.4941,565.4149,1.11238,7.59,24
08 Apr 2026,25.38,11.7089,0.862,2.409,25.23,1.494,574.9266,1.11229,7.59,23.98
07 Apr 2026,24.03571429,11.5281,0.859,2.344,23.32,1.4939,544.9462,1.11216,7.39,23.77
06 Apr 2026,24.00125,11.33555,0.86,2.368,22.9375,1.4939,530.9651,1.11234,7.39,23.62375
03 Apr 2026,24.00333333,11.32193333,0.858777778,2.371,23.03888889,1.4932,508.7738889,1.111775556,7.362222222,23.62888889
02 Apr 2026,24.39,11.407,0.86,2.377,22.82,1.4934,530.9651,1.11194,7.37,23.72
01 Apr 2026,24.52,11.4359,0.859,2.39,23.2,1.4933,545.8801,1.11202,7.38,23.71
31 Mar 2026,24.08,11.2445,0.859,2.353,21.9,1.4933,512.0707,1.11193,7.39,23.63
30 Mar 2026,23.62,11.139,0.86,2.358,21.85,1.4933,510.7411,1.11174,7.27,23.5
27 Mar 2026,23.6,11.2893,0.857,2.357,22.56,1.4932,488.4213,1.11171,7.28,23.48
26 Mar 2026,23.91,11.3602,0.858,2.353,23.2,1.4931,503.1269,1.11178,7.35,23.59
25 Mar 2026,24.13,11.4305,0.86,2.395,24.39,1.4931,509.6988,1.11171,7.43,23.72
24 Mar 2026,23.76,11.378,0.858,2.363,23.58,1.4931,488.2139,1.11159,7.39,23.64
23 Mar 2026,24.02,11.213,0.858,2.327,23.85,1.493,489.8471,1.11156,7.4,23.67
20 Mar 2026,23.56,11.5188,0.859,2.36,23.3,1.4929,485.0609,1.11172,7.3,23.61
19 Mar 2026,23.93,11.6022,0.865,2.376,23.44,1.4928,489.4688,1.11184,7.43,23.72
18 Mar 2026,24.56,11.8968,0.866,2.435,23.46,1.4927,525.5075,1.1119,7.41,23.79
17 Mar 2026,24.84,11.7816,0.867,2.467,23.19,1.4926,557.0886,1.11195,7.51,23.84
16 Mar 2026,24.68,11.7856,0.87,2.468,23.17,1.4926,558.3749,1.11197,7.47,23.78
13 Mar 2026,24.58,11.8336,0.87,2.468,22.58,1.4924,565.7022,1.11189,7.39,23.74
12 Mar 2026,24.59,11.9291,0.87,2.461,22.54,1.4924,578.4126,1.11185,7.45,23.83
11 Mar 2026,24.89,11.8958,0.872,2.471,23.3,1.4923,582.4428,1.11179,7.55,23.95
10 Mar 2026,25.01,11.9111,0.874,2.492,23.19,1.4922,598.9296,1.11182,7.56,24.02
09 Mar 2026,24.25,11.7358,0.873,2.455,21.8,1.4922,570.348,1.1119,7.53,23.94
06 Mar 2026,24.33,11.9868,0.875,2.455,22.29,1.492,589.3681,1.11188,7.53,23.97
05 Mar 2026,25.1,12.0285,0.875,2.437,23.11,1.4919,610.8854,1.11168,7.6,24.06
04 Mar 2026,25.13,11.9556,0.875,2.461,22.66,1.4919,623.704,1.11197,7.68,24.09
03 Mar 2026,24.68,11.9108,0.877,2.474,22.46,1.4918,630.8902,1.11198,7.63,24.03
02 Mar 2026,25.52,12.0316,0.878,2.523,23.7,1.4917,674.4159,1.11192,7.8,24.11
27 Feb 2026,25.93,12.1204,0.88,2.534,23.57,1.4915,653.5616,1.11182,7.95,24.17
26 Feb 2026,26,12.1083,0.879,2.528,24.11,1.4914,636.2868,1.11172,7.94,24.2
25 Feb 2026,26.05,12.0366,0.878,2.558,24.59,1.4913,637.3372,1.1116,7.94,24.21
24 Feb 2026,25.79,11.9474,0.878,2.549,23.77,1.4913,606.7681,1.11168,7.9,24.24
23 Feb 2026,25.87,12.0306,0.879,2.556,23.62,1.4912,608.8415,1.11157,7.89,24.22
20 Feb 2026,25.81,11.9927,0.877,2.549,23.65,1.491,594.851,1.11139,7.95,24.23
19 Feb 2026,25.28428571,11.9808,0.877,2.549,23.28,1.491,580.5958,1.11165,7.89,24.21
18 Feb 2026,25.24875,11.8977,0.877875,2.556,23.48,1.4905125,565.2295667,1.11094875,7.92,24.23
17 Feb 2026,25.26333333,11.8672,0.877555556,2.535,22.56,1.490477778,563.9779,1.110907778,7.92,24.2
16 Feb 2026,25.34,11.8678,0.88,2.539,23.08,1.4908,566.6843,1.11116,7.888888889,24.20444444
13 Feb 2026,25.1,11.9193,0.88,2.527,22.86,1.4907,566.6843,1.11118,7.93,24.2
12 Feb 2026,25.39,12.0923,0.878,2.537,23.47,1.4906,597.373,1.111,7.92,24.2
11 Feb 2026,25.35,12.1426,0.878,2.569,23.82,1.4906,588.4118,1.11128,7.99,24.22
10 Feb 2026,25.35,12.1409,0.878,2.571,23.73,1.4905,575.4617,1.11084,7.93,24.23
09 Feb 2026,25.33,12.1055,0.876,2.584,23.47,1.4905,553.8413,1.11092,7.92,24.21
06 Feb 2026,25.13,12.06,0.876,2.553,22.61,1.4902,532.9656,1.11069,7.87,24.21
05 Feb 2026,25,12.1811,0.877,2.526,21.89,1.4902,541.6662,1.11052,7.77,24.18
04 Feb 2026,25.38,12.1206,0.875,2.532,22.67,1.4902,570.736,1.11058,7.83,24.19
03 Feb 2026,25.24,12.3445,0.874,2.54,22.87,1.4901,558.8038,1.11059,7.84,24.2
02 Feb 2026,25.25,12.224,0.874,2.54,22.94,1.49,522.6744,1.11047,7.75,24.22
30 Jan 2026,25.03,12.1546,0.875,2.569,23.63,1.4899,557.3475,1.11045,7.71,24.21
29 Jan 2026,25.01,12.2885,0.875,2.609,23.83,1.4898,643.74,1.11052,7.78,24.2
28 Jan 2026,24.96,12.2879,0.874,2.594,24.25,1.4898,623.4644,1.11053,7.76,24.22
27 Jan 2026,25.2,12.3397,0.874,2.578,23.79,1.4897,609.3259,1.11046,7.75,24.23
26 Jan 2026,25.06,12.2669,0.874,2.568,23.48,1.4896,618.239,1.1103,7.67,24.23
23 Jan 2026,24.91,12.3611,0.873,2.568,23.22,1.4894,590.1406,1.11018,7.64,24.22
22 Jan 2026,24.96,12.3893,0.874,2.594,23.26,1.4893,558.6837,1.1102,7.6,24.22
21 Jan 2026,24.74,12.1937,0.871,2.566,23.27,1.4893,585.7898,1.11002,7.55,24.18
20 Jan 2026,24.71,12.2694,0.871,2.558,23.11,1.4892,555.5208,1.10997,7.47,24.11
19 Jan 2026,24.93,12.4408,0.875,2.561,23.39,1.4892,546.942,1.11001,7.495555556,24.15333333
16 Jan 2026,25.11,12.5733,0.875,2.555,23.42,1.489,532.3617,1.10979,7.55,24.18
15 Jan 2026,25.2,12.5897,0.88,2.583,23.73,1.4889,530.708,1.10976,7.55,24.17
14 Jan 2026,25.09,12.6366,0.882,2.586,23.27,1.4889,543.1498,1.10994,7.51,24.16
13 Jan 2026,24.94,12.663,0.881,2.606,23.57,1.4888,537.5873,1.11004,7.5,24.17
12 Jan 2026,25.03,12.6301,0.88,2.602,23.25,1.4888,532.3354,1.11002,7.51,24.16
09 Jan 2026,24.98,12.6096,0.88,2.562,23.12,1.4885,507.0745,1.1099,7.48,24.16
08 Jan 2026,24.86,12.5693,0.88,2.561,22.84,1.4884,500.316,1.10971,7.44,24.13
07 Jan 2026,24.85,12.6559,0.881,2.556,23.18,1.4883,503.0302,1.10997,7.44,24.14
06 Jan 2026,24.89,12.5542,0.879,2.584,23.07,1.4882,499.0988,1.10965,7.48,24.11
05 Jan 2026,24.59,12.514,0.88,2.555,22.94,1.4882,489.3442,1.10957,7.47,24.08
02 Jan 2026,24.53,12.4934,0.879,2.547,22.97,1.488,491.2095,1.10942,7.41,24.04
31 Dec 2025,24.34,12.434,0.88,2.493,22.69,1.4879,488.0005,1.10925,7.38,24.08
30 Dec 2025,24.35,12.426,0.881,2.5,22.82,1.4878,491.457,1.10925,7.39,24.09
29 Dec 2025,24.19,12.4377,0.881,2.484,22.78,1.4877,492.1581,1.10921,7.39,24.08
26 Dec 2025,24.07375,12.3390125,0.88,2.515,22.40875,1.4876,509.2942,1.10901,7.4,24.02777778
24 Dec 2025,24.05555556,12.34657778,0.88,2.499,22.46888889,1.4874,509.2942,1.10893,7.38,24.07
23 Dec 2025,24.26,12.365,0.879,2.498,22.74,1.4873,509.2942,1.10888,7.36,24.05
22 Dec 2025,24.12,12.3368,0.879,2.517,22.86,1.4873,498.2795,1.10883,7.32,24.04
19 Dec 2025,24.23,12.2963,0.88,2.515,22.37,1.4872,471.086,1.10877,7.28,24.04
18 Dec 2025,24.02,12.2227,0.88,2.495,21.86,1.4871,469.8079,1.10874,7.26,24.03
17 Dec 2025,24.07,12.3135,0.879,2.476,22,1.4871,472.659,1.10869,7.24,24
16 Dec 2025,23.93,12.2736,0.879,2.461,22.11,1.4871,467.1527,1.10871,7.28,24.01
15 Dec 2025,23.98,12.4091,0.881,2.501,22.31,1.4871,478.1732,1.10861,7.3,24.01
12 Dec 2025,23.98,12.4951,0.881,2.505,23.02,1.4868,481.0436,1.10847,7.28,24
11 Dec 2025,23.91,12.4071,0.883,2.51,22.95,1.4868,454.3367,1.10837,7.33,24.02
10 Dec 2025,23.85,12.4372,0.882,2.522,23.25,1.4869,447.794,1.10806,7.31,24.01
09 Dec 2025,23.91,12.463,0.882,2.519,23.17,1.4867,436.283,1.10812,7.25,23.99
08 Dec 2025,23.91,12.5195,0.882,2.554,23.08,1.4867,443.8622,1.1081,7.27,24
05 Dec 2025,23.94,12.5166,0.883,2.578,23.05,1.4865,448.8216,1.10805,7.28,24.05
04 Dec 2025,23.95,12.5208,0.883,2.564,22.55,1.4864,440.0574,1.10799,7.29,24.04
03 Dec 2025,23.81,12.4907,0.884,2.558,22.29,1.4865,449.103,1.10797,7.26,24.03
02 Dec 2025,23.78,12.5508,0.884,2.573,23.12,1.4864,449.3609,1.10799,7.22,24.03
01 Dec 2025,23.69,12.5978,0.885,2.582,22.39,1.4863,457.4707,1.10802,7.19,24
28 Nov 2025,23.72,12.6107,0.886,2.553,22.47,1.4861,443.4371,1.10784,7.25,24.04
27 Nov 2025,23.69,12.5998,0.887,2.548,22.32,1.486,439.4169,1.10728,7.143333333,23.91555556
26 Nov 2025,23.6,12.5681,0.887,2.563,21.97,1.486,424.6746,1.10757,7.24,24.01
25 Nov 2025,23.34,12.4538,0.887,2.569,21.41,1.486,419.708,1.10781,7.18,24.01
24 Nov 2025,23.19,12.355,0.886,2.577,21.29,1.486,399.8419,1.10783,7.12,23.94
21 Nov 2025,23.12,12.2255,0.885,2.54,20.5,1.4858,395.8833,1.10786,7.1,23.9
20 Nov 2025,23.42,12.4335,0.886,2.581,22.26,1.4859,415.6332,1.10793,7.04,23.87
19 Nov 2025,23.33,12.265,0.885,2.583,21.84,1.4858,415.3566,1.1078,7.1,23.87
18 Nov 2025,23.19,12.3592,0.884,2.592,21.22,1.4858,409.4613,1.10775,7.13,23.86
17 Nov 2025,23.65,12.4854,0.888,2.63,22.13,1.4858,411.9897,1.10776,7.16,23.88
14 Nov 2025,23.65,12.529,0.887,2.658,21.88,1.4855,404.1806,1.10778,7.22,23.9
13 Nov 2025,24,12.7434,0.889,2.678,22.35,1.4855,430.9871,1.10767,7.23,23.92
12 Nov 2025,23.96,12.7458,0.89,2.677,23.07,1.4851,412.5203,1.1076,7.29,23.99
11 Nov 2025,23.65,12.6546,0.89,2.665,23.18,1.485,412.482,1.1075,7.27,23.98
10 Nov 2025,23.46,12.5843,0.889,2.655,23.37,1.485,404.0021,1.10741,7.24,23.97
07 Nov 2025,23.14,12.5128,0.89,2.581,22.29,1.4848,384.8195,1.10765,7.18,23.92
06 Nov 2025,23.33,12.6776,0.889,2.605,23.21,1.4847,385.3623,1.10744,7.17,23.95
05 Nov 2025,23.4,12.6752,0.887,2.597,23.27,1.4846,374.5663,1.10722,7.17,23.94
04 Nov 2025,23.39,12.6545,0.89,2.59,23.67,1.4846,384.8727,1.10721,7.14,23.93
03 Nov 2025,23.58,12.7755,0.889,2.596,24.11,1.4845,392.885,1.10713,7.21,23.98
31 Oct 2025,23.42,12.6995,0.89,2.587,24.08,1.4842,398.6278,1.1069,7.23,24.02
30 Oct 2025,23.5,12.6869,0.89,2.605,23.65,1.4842,390.9241,1.1072,7.23,24.01
29 Oct 2025,23.15777778,12.744,0.891,2.626,23.85,1.4842,393.5728,1.1074,7.26,24.06
28 Oct 2025,23.39,12.7448,0.892,2.612,23.11,1.4841,383.3013,1.1073,7.28,24.08
27 Oct 2025,23.42,12.7668,0.892,2.652,22.85,1.484,386.8279,1.1073,7.27,24.08
24 Oct 2025,23.25,12.6033,0.891,2.626,22.43,1.4838,399.7478,1.1071,7.23,24.02
23 Oct 2025,23.19,12.5642,0.891,2.606,21.74,1.4837,400.8338,1.1071,7.19,23.97
22 Oct 2025,23.15,12.5533,0.892,2.566,21.87,1.4836,388.1652,1.1071,7.17,23.97
21 Oct 2025,23.02,12.5421,0.892,2.581,21.78,1.4836,423.5653,1.1072,7.17,23.99
20 Oct 2025,23.02,12.4145,0.891111111,2.584,22.07,1.483111111,432.6589,1.107077778,7.2,23.96
17 Oct 2025,22.92,12.2073,0.891,2.547,21.8,1.4833,453.7331,1.1071,7.18,23.93
16 Oct 2025,23.06,12.4218,0.891,2.576,22.02,1.4832,449.628,1.1072,7.17,23.95
15 Oct 2025,23.08,12.4646,0.892,2.575,21.9,1.4833,433.9418,1.1072,7.16,23.95
14 Oct 2025,22.94,12.421,0.892,2.551,21.33,1.4832,426.5843,1.1072,7.11,23.86
13 Oct 2025,23,12.4971,0.892,2.577,21.96,1.4833,421.1763,1.1071,7.11,23.83
10 Oct 2025,23.19,12.6114,0.892,2.551,22.34,1.483,412.987,1.107,7.04,23.82
09 Oct 2025,23.27,12.6363,0.89,2.627,22.38,1.4829,433.2161,1.107,7.16,23.91
08 Oct 2025,23.24,12.5844,0.89,2.623,22.07,1.4829,424.9765,1.107,7.21,23.98
07 Oct 2025,22.81,12.6121,0.89,2.624,22.16,1.4829,424.0016,1.1069,7.18,24.01
06 Oct 2025,23.14,12.5714,0.889,2.64,22.27,1.4828,418.9291,1.1068,7.22,24.02
03 Oct 2025,23.12,12.4908,0.89,2.634,22.09,1.4825,414.9053,1.1068,7.22,24
02 Oct 2025,23.11,12.415,0.89,2.641,21.97,1.4824,416.5459,1.1067,7.19,24.02
01 Oct 2025,22.61333333,12.301,0.889,2.622,21.65,1.4824,411.6894,1.1067,7.19,24.01
30 Sep 2025,22.7,12.2206,0.889,2.612,21.68,1.4824,405.197,1.1066,7.2,24.01
29 Sep 2025,22.6,12.2582,0.888,2.604,21.85,1.4823,406.044,1.1063,7.2,24.02
26 Sep 2025,22.66,12.1772,0.887,2.574,21.45,1.482,393.9894,1.1062,7.2,24.01
25 Sep 2025,22.54,12.1739,0.887,2.577,21.31,1.4819,388.4994,1.1063,7.17,24.02
24 Sep 2025,22.61,12.1981,0.888,2.588,21.96,1.482,399.4551,1.1064,7.22,24.09
23 Sep 2025,22.73,12.2462,0.888,2.556,22.26,1.4819,402.1281,1.1062,7.25,24.1
22 Sep 2025,22.58,12.2328,0.887,2.569,22.34,1.4819,392.5966,1.106,7.23,24.1
19 Sep 2025,22.59,12.2313,0.888,2.588,22.3,1.4816,369.4132,1.106,7.2,24.09
18 Sep 2025,22.51,12.2324,0.889,2.572,22.28,1.4816,369.9949,1.106,7.24,24.1
17 Sep 2025,22.41,12.1797,0.889,2.594,21.81,1.4816,370.1154,1.106,7.23,24.09
16 Sep 2025,22.46,12.2644,0.89,2.562,21.9,1.4816,382.1285,1.1058,7.24,24.1
15 Sep 2025,22.61,12.3441,0.892,2.562,21.83,1.4815,373.7521,1.1057,7.22,24.08
12 Sep 2025,22.55,12.378,0.891,2.558,21.73,1.4813,375.0432,1.1057,7.19,24.05
11 Sep 2025,22.57,12.2806,0.892,2.55,21.79,1.4812,369.7245,1.1057,7.19,24.06
10 Sep 2025,22.38,12.2953,0.891,2.511,21.52,1.4812,361.0658,1.1057,7.14,24
09 Sep 2025,22.33,12.2151,0.89,2.518,21.2,1.4811,362.1285,1.1057,7.11,23.98
08 Sep 2025,22.24,12.1862,0.891,2.497,21.19,1.4811,358.4262,1.1055,7.1,24
05 Sep 2025,22.31,12.1942,0.889,2.461,20.84,1.4809,351.2787,1.1055,7.07,24
04 Sep 2025,22.31,12.1422,0.886,2.441,20.27,1.4808,344.5356,1.1054,7.03,23.94
03 Sep 2025,22.17,12.0999,0.885,2.462,20.16,1.4808,348.107,1.1053,7,23.86
02 Sep 2025,22.17,12.1932,0.883,2.466,20.05,1.4807,339.0124,1.1051,6.99,23.82
01 Sep 2025,22.44,12.1484,0.884,2.478,20.32,1.4807,323.9377,1.1053,7.107777778,23.85555556
29 Aug 2025,22.45,12.2119,0.884,2.464,20.59,1.4804,323.9377,1.1059,7.09,23.91
28 Aug 2025,22.56,12.2414,0.884,2.427,20.65,1.4803,324.8576,1.1059,7.12,23.91
27 Aug 2025,22.58,12.2683,0.884,2.427,20.27,1.4803,323.5499,1.1059,7.11,23.89
26 Aug 2025,22.65,12.2303,0.883,2.481,20.21,1.4802,318.3339,1.1057,7.11,23.88
25 Aug 2025,22.9,12.2245625,0.883,2.484,20.16,1.48,317.3709,1.1056,7.11,23.87
22 Aug 2025,22.89,12.1952,0.882,2.452,19.61,1.4798,309.0702,1.1054,7.16,23.86
21 Aug 2025,22.75,12.1849,0.879,2.43,19.49,1.4796,304.7302,1.1054,7.07,23.77
20 Aug 2025,22.8,12.2576,0.882,2.403,19.28,1.4796,298.6097,1.1053,7.1,23.8
19 Aug 2025,22.8,12.2501,0.881,2.409,20.17,1.4795,306.9232,1.1053,7.1,23.81
18 Aug 2025,22.63,12.2465,0.88,2.402,20.41,1.4794,306.2791,1.1053,7.12,23.81
15 Aug 2025,22.64,12.21832222,0.884,2.402,20.21222222,1.4792,303.4284,1.1052,7.12,23.78888889
14 Aug 2025,22.65,12.2766,0.885,2.394,20.43,1.479,302.564,1.105,7.12,23.84
13 Aug 2025,22.59,12.1992,0.886,2.409,20.63,1.4789,305.4995,1.1049,7.15,23.85
12 Aug 2025,22.44,12.1864,0.883,2.364,20.24,1.4788,301.6757,1.1047,7.12,23.8
11 Aug 2025,22.42,12.1873,0.884,2.351,20.34,1.4788,297.9885,1.1046,7.04,23.78
08 Aug 2025,22.39,12.1837,0.883,2.355,20.25,1.4784,303.9085,1.1045,7.05,23.78
07 Aug 2025,22.38,12.2213,0.884,2.362,20.31,1.4784,299.4921,1.1044,7.02,23.78
06 Aug 2025,22.22,12.2023,0.884,2.347,19.91,1.4783,292.7007,1.1044,6.98,23.74
05 Aug 2025,22.37,12.3336,0.884,2.345,20,1.4781,283.2933,1.1044,6.97,23.77
04 Aug 2025,22.22,12.1745,0.884,2.318,19.8,1.4781,271.6496,1.1043,6.95,23.76
01 Aug 2025,21.99,12.3812,0.882,2.294,19.18,1.478,269.7998,1.104,6.89,23.69
31 Jul 2025,22.5,12.5994,0.881,2.356,20.04,1.4778,267.8019,1.1039,6.94,23.71
30 Jul 2025,22.59,12.544,0.88,2.387,19.79,1.4777,274.2023,1.1034,6.99,23.7
29 Jul 2025,22.57,12.5647,0.88,2.395,19.8,1.4777,273.7852,1.1031,7.04,23.72
28 Jul 2025,22.44,12.515,0.878,2.397,19.65,1.4776,278.7879,1.1028,7.03,23.71
25 Jul 2025,22.53,12.3928,0.878,2.386,19.56,1.4774,279.686,1.1022,7.08,23.7
24 Jul 2025,22.61,12.4133,0.877,2.399,19.54,1.4773,281.9986,1.1022,7.09,23.69
23 Jul 2025,22.51,12.3661,0.876,2.384,19.39,1.4772,288.3255,1.1023,7.13,23.69
22 Jul 2025,22.29,12.2245,0.877,2.355,19.14,1.4772,281.2662,1.1025,7.05,23.69
21 Jul 2025,22.44,12.2773,0.877,2.344,19.6,1.4772,272.4611,1.1026,7.02,23.67
18 Jul 2025,22.5,12.2838,0.875,2.335,19.52,1.477,272.229,1.1026,6.98,23.62
17 Jul 2025,22.52,12.2264,0.873,2.313,19.4,1.4767,270.835,1.1024,6.98,23.59
16 Jul 2025,22.44,12.1656,0.873,2.3,19.11,1.4767,273.177,1.1021,6.96,23.56
15 Jul 2025,22.47,12.23,0.876,2.301,19.13,1.4765,278.7363,1.1018,6.95,23.56
14 Jul 2025,22.47,12.187,0.876,2.278,18.88,1.4764,277.2979,1.1016,6.99,23.58
11 Jul 2025,22.55,12.2545,0.876,2.263,18.99,1.4761,273.6534,1.1017,7.01,23.6
10 Jul 2025,22.76,12.2655,0.878,2.259,19.03,1.476,272.0016,1.1015,7.04,23.63
09 Jul 2025,22.73,12.1924,0.877,2.237,19.22,1.476,268.6179,1.1015,7.04,23.63
08 Jul 2025,22.51,12.1559,0.876,2.256,19.06,1.476,281.3857,1.1011,7.02,23.59
07 Jul 2025,22.44,12.1946,0.876,2.241,18.94,1.4758,274.7184,1.1009,7.02,23.62
04 Jul 2025,22.34,12.1987,0.878,2.229,19.02,1.4756,277.8241,1.1011,6.998888889,23.5725
03 Jul 2025,22.36,12.1639,0.877,2.237,19.02,1.4754,276.0463,1.1009,7.11,23.62
02 Jul 2025,22.2,12.1427,0.878,2.233,18.75,1.4753,275.2103,1.1009,7.08,23.63
01 Jul 2025,22.21444444,12.092,0.879,2.224,19.12,1.4754,276.5055,1.1008,7.08,23.61
30 Jun 2025,22.46,12.1597,0.879,2.218,19.2,1.4752,269.0772,1.1008,7.04,23.59
27 Jun 2025,22.4,12.1571,0.878,2.227,19.15,1.4748,275.2951,1.1005,7.01,23.56
26 Jun 2025,22.13,12.0228,0.877,2.227,18.95,1.4747,275.1902,1.1009,6.99,23.56
25 Jun 2025,22.18,12.1241,0.876,2.233,18.93,1.4746,273.2473,1.1007,6.92,23.53
24 Jun 2025,22.25,12.0855,0.876,2.223,18.59,1.4746,277.3259,1.1005,6.92,23.48
23 Jun 2025,22.05,12.204,0.875,2.197,18.22888889,1.4745,275.6252,1.1003,6.84,23.3625
20 Jun 2025,22.14,12.0297,0.874,2.179,18.33,1.4742,277.6882,1.1,6.82,23.44
19 Jun 2025,22.07,12.0604,0.873,2.165,18.26,1.4741,280.2141,1.1001,6.876666667,23.3475
18 Jun 2025,22.25,12.1297,0.873,2.203,18.34,1.474,283.1332,1.0999,6.85,23.34
17 Jun 2025,22.35,12.1713,0.873,2.221,18.37,1.4739,285.6447,1.0993,6.84,23.34
16 Jun 2025,22.52,12.1532,0.874,2.228,18.3,1.4739,288.5435,1.0995,6.89,23.35
13 Jun 2025,22.39,12.2283,0.874,2.215,17.99,1.4735,288.157,1.0993,6.85,23.33
12 Jun 2025,22.62,12.2819,0.876,2.238,18.18,1.4734,281.8385,1.0993,6.92,23.38
11 Jun 2025,22.68,12.4153,0.874,2.242,18.17,1.4733,278.2565,1.0991,6.89,23.38
10 Jun 2025,22.72,12.3662,0.873,2.229,18.12,1.4732,281.9738,1.0988,6.88,23.34
09 Jun 2025,22.69,12.2266875,0.873,2.225,17.695,1.4732,280.4705,1.0987,6.87,23.2525
06 Jun 2025,22.78,12.2701,0.873,2.198,17.98,1.4729,286.7839,1.0988,6.9,23.32
05 Jun 2025,22.62,12.2654,0.875,2.209,17.98,1.4727,286.2313,1.0989,6.86,23.31
04 Jun 2025,22.65,12.2327,0.875,2.197,17.99,1.4727,281.7297,1.0986,6.85,23.32
03 Jun 2025,22.51,12.1654,0.871,2.175,17.71,1.4725,280.3546,1.0985,6.83,23.27
02 Jun 2025,22.41,12.1473,0.871,2.142,17.37,1.4724,271.3183,1.0985,6.83,23.23
30 May 2025,22.49,12.2635,0.873,2.154,17.27,1.4721,265.695,1.0982,6.79,23.24
29 May 2025,22.4,12.2400125,0.871,2.172,17.43555556,1.4719,266.9656,1.0982,6.81,23.14
28 May 2025,22.45,12.2717,0.869,2.172,17.61,1.4719,263.3704,1.0982,6.78,23.17
27 May 2025,22.51,12.1974,0.871,2.171,17.65,1.4718,264.3842,1.0977,6.83,23.16
26 May 2025,22.39,12.2592,0.868,2.165,17.44,1.4718,266.3308,1.0976,6.757777778,23.14
23 May 2025,22.13,12.1175,0.868,2.171,17.24,1.4713,261.7334,1.0975,6.78,23.06
22 May 2025,22.28,12.1293,0.866,2.185,17.32,1.4712,259.7632,1.0972,6.76,23.14
21 May 2025,22.47,12.2866,0.866,2.203,17.43,1.4712,255.5379,1.0973,6.77,23.09
20 May 2025,22.47,12.3583,0.868,2.201,17.38,1.4711,245.8092,1.0971,6.8,23.17
19 May 2025,22.21,12.2321,0.868,2.19,17.34,1.471,244.6485,1.0971,6.79,23.16
16 May 2025,22.14,12.3272,0.87,2.192,17.51,1.4707,239.9894,1.0967,6.76,23.17
15 May 2025,22.01,12.1987,0.872,2.193,17.37,1.4705,238.8385,1.0966,6.73,23.13
14 May 2025,21.94,12.297,0.868,2.237,17.42,1.4703,242.8296,1.0967,6.71,23.16
13 May 2025,21.9,12.3861,0.87,2.227,17.15,1.4702,243.8392,1.0968,6.72,23.18
12 May 2025,21.77,12.2905,0.87175,2.227,16.78,1.4695,254.9569,1.09665,6.7,23.13
09 May 2025,21.78,11.83798571,0.871,2.149,15.95625,1.4699,257.3571,1.0967,6.64,22.93625
08 May 2025,21.61,12.0049,0.871,2.159,16.4,1.4697,259.5172,1.097,6.6,22.97
07 May 2025,21.57,11.9042,0.872,2.136,16.15,1.4697,260.465,1.0968,6.65,22.91
06 May 2025,21.61,11.9984,0.87,2.163,15.98,1.4696,253.4738,1.0964,6.66,22.89
05 May 2025,21.045,11.535925,0.869,2.144,16.2,1.4697,246.0735,1.0963,6.66,22.93
02 May 2025,21.59,11.9389,0.87,2.15,16.15,1.4693,243.3321,1.0965,6.64,22.94
01 May 2025,20.96714286,11.47835714,0.870875,2.128,15.36571429,1.4685125,249.0415,1.096525,6.58,22.87285714
30 Apr 2025,21.1,11.7189,0.875,2.103,15.44,1.4691,247.7979,1.0963,6.59,22.91
29 Apr 2025,21.24,11.6246,0.876,2.12,15.67,1.469,251.4863,1.0972,6.6,22.97
28 Apr 2025,21.18,11.676,0.874,2.124,15.66,1.4689,247.6249,1.0969,6.58,22.97
25 Apr 2025,21.03,11.6195,0.873,2.125,15.57,1.4685,252.683,1.0966,6.55,22.96
24 Apr 2025,20.9,11.3635,0.87,2.132,15.38,1.4683,252.325,1.0964,6.54,22.87
23 Apr 2025,20.92,11.3412,0.868,2.137,15.27,1.4683,252.2565,1.0963,6.46,22.8
22 Apr 2025,20.4,11.0048,0.866,2.095,14.57,1.4681,269.8222,1.0964,6.43,22.63
21 Apr 2025,19.8225,11.3184625,0.865,2.037,14.61125,1.4679,269.8127,1.0961,6.37,22.445
18 Apr 2025,19.73,11.2624,0.868777778,2.07,14.48777778,1.466955556,244.5606444,1.095811111,6.253333333,22.42555556
17 Apr 2025,20.41,11.3465,0.867,2.059,14.82,1.4674,269.8127,1.096,6.38,22.65
16 Apr 2025,20.28,11.4237,0.868,2.057,14.76,1.4674,270.4818,1.0959,6.36,22.55
15 Apr 2025,20.34,11.4696,0.87,2.094,15.07,1.4673,260.2018,1.0957,6.38,22.55
14 Apr 2025,19.95,11.4389,0.866,2.095,14.98,1.4672,257.199,1.0956,6.35,22.5
11 Apr 2025,19.56,11.0955,0.865,2.024,14.67,1.4669,252.4512,1.0956,6.27,22.36
10 Apr 2025,19.64,11.6081,0.867,2.037,14.68,1.4668,232.1415,1.0956,6.16,22.37
09 Apr 2025,18.87,10.9526,0.866,1.995,13.65,1.4667,221.6756,1.0959,6.24,22.31
08 Apr 2025,19.53,11.2128,0.874,2.027,14.26,1.4665,221.7775,1.0959,6.02,22.27
07 Apr 2025,18.99,10.8139,0.876,2.007,13.5,1.4664,215.3047,1.0961,6.12,22.27
04 Apr 2025,21.37888889,11.7855,0.886,2.133,14.1,1.4659,228.6274,1.0956,6.23,22.64
